"","id","gene","Cancer MSS","Normal MSS","MSS Ratio"
"1634","ENSG00000135541","AHI1",2.57937730246576,1.67131563345616,1.54332147132005
"1635","ENSG00000078674","PCM1",1.22911364227485,0.797524260649432,1.54116144538848
"1636","ENSG00000130726","TRIM28",13.9822410523358,9.0787166298002,1.54011206897241
"1637","ENSG00000141542","RAB40B",3.082510551655,2.00241123337636,1.53939935028102
"1638","ENSG00000140750","ARHGAP17",0.315840311769793,0.20528227196889,1.53856594015901
"1639","ENSG00000137166","FOXP4",0.779960435627577,0.507206617131063,1.53775682194232
"1640","ENSG00000134531","EMP1",2.08812426443398,1.3598954052934,1.53550358086802
"1641","ENSG00000213639","PPP1CB",4.24901891939491,2.7673082259783,1.53543392077071
"1642","ENSG00000110931","CAMKK2",0.753384214604899,0.490668207040959,1.53542496496417
"1643","ENSG00000115963","RND3",3.80650844253008,2.4804521528207,1.53460264823146
"1644","ENSG00000115966","ATF2",1.78459267961451,1.16459713809303,1.53236910966198
"1645","ENSG00000168899","VAMP5",2.97139273526012,1.93997697281701,1.5316639201884
"1646","ENSG00000157837","SPPL3",0.398654640212074,0.260325938539789,1.53136734068143
"1647","ENSG00000109787","KLF3",1.45331071379465,0.949713056288306,1.530262961188
"1648","ENSG00000115561","CHMP3",1.24194799973699,0.81199640215244,1.52949938749093
"1649","ENSG00000124762","CDKN1A",3.07053699032585,2.00878066900284,1.52855761592432
"1650","ENSG00000143398","PIP5K1A",0.641176871523029,0.420079861321938,1.52632137495315
"1651","ENSG00000138834","MAPK8IP3",1.79409819939311,1.17608219363059,1.52548708679509
"1652","ENSG00000144357","UBR3",3.05992827099234,2.00595622910994,1.52542125625047
"1653","ENSG00000174684","B4GAT1",0.586613763431805,0.384645178068589,1.5250776478659
"1654","ENSG00000075711","DLG1",1.46404439765346,0.960021476303903,1.5250121312807
"1655","ENSG00000130303","BST2",3.34707047489881,2.19500204010776,1.52485984693412
"1656","ENSG00000147140","NONO",9.54540845985333,6.26310764346828,1.52406904099886
"1657","ENSG00000183291","SEP15",5.4048646410213,3.54644523078765,1.52402315256421
"1658","ENSG00000065809","FAM107B",1.43216464409471,0.94018495215425,1.52327969173851
"1659","ENSG00000172466","ZNF24",2.57833540325576,1.69271114337567,1.52319869420482
"1660","ENSG00000267368","UPK3BL",1.29522923879119,0.851033778689777,1.52194809562704
"1661","ENSG00000169604","ANTXR1",1.29789159395532,0.854267566446649,1.51930337160514
"1662","ENSG00000008294","SPAG9",0.62097295294545,0.40875315292459,1.51918816650697
"1663","ENSG00000197321","SVIL",3.12990454155634,2.06026164984616,1.5191781790386
"1664","ENSG00000278311","GGNBP2",0.219537400032189,0.144615142007187,1.51808031292655
"1665","ENSG00000179632","MAF1",3.98949548654084,2.63504816971727,1.51401235559534
"1666","ENSG00000149100","EIF3M",10.3512980532591,6.84341344042355,1.5125928227739
"1667","ENSG00000102595","UGGT2",3.02906192594327,2.00408111849042,1.51144676629902
"1668","ENSG00000108774","RAB5C",2.79697350205064,1.85103517285503,1.51103206630947
"1669","ENSG00000148187","MRRF",1.06946934230689,0.708234581670029,1.51004959371662
"1670","ENSG00000184500","PROS1",2.85091256692213,1.89097536111638,1.5076413080491
"1671","ENSG00000133243","BTBD2",1.42265657128241,0.94377377888036,1.50741269053922
"1672","ENSG00000144028","SNRNP200",2.73417639343052,1.81560037020824,1.50593513765197
