"","gene_name","mse_ratio"
"697","ENSG00000108829",3.11384608865046
"698","ENSG00000141698",3.11336469713929
"699","ENSG00000142864",3.1069036212272
"700","ENSG00000065357",3.10243126925861
"701","ENSG00000169957",3.10070463368182
"702","ENSG00000007384",3.09680428284355
"703","ENSG00000256043",3.09508886596179
"704","ENSG00000106263",3.09067740408026
"705","ENSG00000105576",3.09013145802333
"706","ENSG00000186522",3.08790703010994
"707","ENSG00000106404",3.0863361071775
"708","ENSG00000144199",3.07945918487107
"709","ENSG00000071626",3.07929110269296
"710","ENSG00000112739",3.07471781996754
"711","ENSG00000133624",3.07118724614208
"712","ENSG00000147027",3.06508303631212
"713","ENSG00000177082",3.06466181441799
"714","ENSG00000148690",3.06278468072243
"715","ENSG00000132740",3.05559394653037
"716","ENSG00000178761",3.05315874463451
"717","ENSG00000142327",3.04907951005397
"718","ENSG00000149577",3.0469441356969
"719","ENSG00000130816",3.04681063630797
"720","ENSG00000198721",3.03296709485489
"721","ENSG00000115350",3.03245373698616
"722","ENSG00000124226",3.02700144575535
"723","ENSG00000011566",3.02649347976472
"724","ENSG00000051620",3.02510975648213
"725","ENSG00000135736",3.02460838216657
"726","ENSG00000244687",3.02355814895907
"727","ENSG00000187955",3.02047701254799
"728","ENSG00000101158",3.01669582689471
"729","ENSG00000124098",3.0139897273663
"730","ENSG00000124225",3.00949516656051
"731","ENSG00000184209",3.00792796384782
"732","ENSG00000135723",3.00567764215562
"733","ENSG00000129187",3.00271948223136
"734","ENSG00000100528",2.99906904973115
"735","ENSG00000076984",2.99667706793034
"736","ENSG00000120963",2.99269166949911
"737","ENSG00000107262",2.98851738908179
"738","ENSG00000084764",2.98549113242405
"739","ENSG00000033030",2.98415953951922
"740","ENSG00000156858",2.98165762409597
"741","ENSG00000068903",2.97672338304915
"742","ENSG00000187240",2.97658859446774
"743","ENSG00000132128",2.97435977477466
"744","ENSG00000118046",2.97418114626828
"745","ENSG00000196510",2.97243696283637
"746","ENSG00000104973",2.97232561365508
"747","ENSG00000235194",2.97025187187863
"748","ENSG00000147454",2.96551396575165
"749","ENSG00000172345",2.96230164773506
"750","ENSG00000101444",2.96001212705578
"751","ENSG00000153339",2.95768952820257
"752","ENSG00000165801",2.95653801817888
"753","ENSG00000132199",2.95539323924617
"754","ENSG00000176788",2.95339030907188
"755","ENSG00000108175",2.94962103538743
"756","ENSG00000204149",2.94417199833688
"757","ENSG00000126790",2.94098148011259
"758","ENSG00000130779",2.93759166276529
"759","ENSG00000269190",2.93258878128774
"760","ENSG00000139625",2.93033418355482
"761","ENSG00000006744",2.92896407027486
"762","ENSG00000150764",2.92427837768119
"763","ENSG00000168439",2.90924220276161
"764","ENSG00000132382",2.90125531015387
"765","ENSG00000165802",2.90027302879436
"766","ENSG00000149582",2.8988307158347
"767","ENSG00000139631",2.89861576062771
"768","ENSG00000101161",2.89835902232201
"769","ENSG00000169762",2.89744796316426
"770","ENSG00000112787",2.89633212798419
"771","ENSG00000162618",2.89630483043177
"772","ENSG00000147421",2.89122560110567
"773","ENSG00000136051",2.88401450793109
"774","ENSG00000172380",2.88385385742542
"775","ENSG00000111801",2.88178703424954
"776","ENSG00000133318",2.88038263588413
"777","ENSG00000091527",2.87986500748986
"778","ENSG00000166169",2.87879398186381
"779","ENSG00000171992",2.87538485736378
"780","ENSG00000140497",2.87513933316364
"781","ENSG00000137198",2.87444601664407
"782","ENSG00000125676",2.87382055622539
"783","ENSG00000136205",2.8678943757022
"784","ENSG00000160209",2.86694736113254
"785","ENSG00000063245",2.86579873855818
"786","ENSG00000149657",2.86172683877933
"787","ENSG00000006210",2.86164802790214
"788","ENSG00000073169",2.86152591599655
"789","ENSG00000235437",2.85172457920544
"790","ENSG00000170364",2.84898516766383
"791","ENSG00000158109",2.84782061241173
"792","ENSG00000104731",2.846010077844
"793","ENSG00000205903",2.84530890468219
"794","ENSG00000139197",2.83563866405087
"795","ENSG00000211456",2.82980612029944
"796","ENSG00000183506",2.82572131482136
"797","ENSG00000108039",2.82437736868058
"798","ENSG00000169715",2.82428523894582
"799","ENSG00000173064",2.82143533618165
"800","ENSG00000163539",2.82070945294369
"801","ENSG00000165914",2.81918935011128
"802","ENSG00000174915",2.81504780174702
"803","ENSG00000159322",2.81289802590125
"804","ENSG00000168522",2.81042810446734
"805","ENSG00000245958",2.81022483842071
"806","ENSG00000011295",2.808447172477
"807","ENSG00000130508",2.80838683096478
"808","ENSG00000135185",2.80699979767686
"809","ENSG00000136143",2.80573916652392
"810","ENSG00000149311",2.80354888640404
"811","ENSG00000144535",2.80235380453342
"812","ENSG00000137267",2.79681175893814
"813","ENSG00000108828",2.78761452845473
"814","ENSG00000065243",2.78680539081571
"815","ENSG00000182473",2.78598857218315
"816","ENSG00000143093",2.7842021349561
"817","ENSG00000182952",2.78260106878977
"818","ENSG00000055044",2.78099375230664
"819","ENSG00000108840",2.78082575824749
"820","ENSG00000130382",2.78018700452227
"821","ENSG00000144021",2.77913564026603
"822","ENSG00000197858",2.77876061735949
"823","ENSG00000157916",2.77655222873394
"824","ENSG00000073417",2.77584774356598
"825","ENSG00000166925",2.7731040208036
"826","ENSG00000115685",2.76497321596984
"827","ENSG00000147854",2.75790262195231
"828","ENSG00000155256",2.75687453320539
"829","ENSG00000120889",2.75000076063003
"830","ENSG00000130529",2.74230404832266
"831","ENSG00000102030",2.74053356104362
"832","ENSG00000140521",2.74004067943858
"833","ENSG00000166086",2.73839372266216
"834","ENSG00000198677",2.73682008078657
"835","ENSG00000196305",2.73656929956247
"836","ENSG00000158773",2.73482979258155
"837","ENSG00000198816",2.73274383684487
"838","ENSG00000134324",2.72785162646039
"839","ENSG00000078399",2.72618296426901
"840","ENSG00000198753",2.72608190097169
"841","ENSG00000134744",2.72344478536508
"842","ENSG00000273559",2.72045904416907
"843","ENSG00000169813",2.71778214105959
"844","ENSG00000119977",2.71605809903864
"845","ENSG00000162869",2.71397723435386
"846","ENSG00000102144",2.71333886006534
"847","ENSG00000087206",2.71297380898504
"848","ENSG00000112282",2.70741233165616
"849","ENSG00000241553",2.70579295516635
"850","ENSG00000152661",2.70531143104539
"851","ENSG00000103496",2.70462491361898
"852","ENSG00000149187",2.70369759255621
"853","ENSG00000112763",2.70236606142721
"854","ENSG00000125944",2.70054364961439
"855","ENSG00000114416",2.69867807340442
"856","ENSG00000135698",2.69855884471578
"857","ENSG00000159348",2.6982876212077
"858","ENSG00000165757",2.69787322046576
"859","ENSG00000163132",2.69513072509735
"860","ENSG00000111361",2.69382131360161
"861","ENSG00000068438",2.69043269986394
"862","ENSG00000159111",2.68728905263121
"863","ENSG00000165526",2.68059097136117
"864","ENSG00000160691",2.6805831277854
"865","ENSG00000121716",2.68052112454404
"866","ENSG00000108963",2.67960029093541
"867","ENSG00000120733",2.67863135129631
"868","ENSG00000167522",2.67264505889994
"869","ENSG00000113575",2.67075043658997
"870","ENSG00000108771",2.66448594214976
"871","ENSG00000100241",2.66342199411793
"872","ENSG00000071051",2.65963382497579
"873","ENSG00000115758",2.65743522720791
"874","ENSG00000109775",2.6574307632263
"875","ENSG00000204590",2.65495618050536
"876","ENSG00000108344",2.65421809394302
"877","ENSG00000058600",2.65400172825234
"878","ENSG00000113851",2.65209523957129
"879","ENSG00000115204",2.65069683379706
"880","ENSG00000090273",2.65059953966044
"881","ENSG00000076924",2.64564798053746
"882","ENSG00000074800",2.64442463905819
"883","ENSG00000000003",2.64200583608402
"884","ENSG00000140939",2.63754592585262
"885","ENSG00000137103",2.63745252261661
"886","ENSG00000126602",2.63720431749098
"887","ENSG00000157796",2.63674295931167
"888","ENSG00000143321",2.63593230984144
"889","ENSG00000082153",2.6340476093879
"890","ENSG00000188938",2.63066970731804
"891","ENSG00000116809",2.63049597951703
"892","ENSG00000152117",2.62789432800846
"893","ENSG00000120798",2.62722343022578
"894","ENSG00000134440",2.62472838637671
"895","ENSG00000175166",2.62278350625819
"896","ENSG00000188229",2.6205837012338
"897","ENSG00000185339",2.61636250968325
"898","ENSG00000111666",2.61364998316538
"899","ENSG00000107819",2.61298605831811
"900","ENSG00000161618",2.61289777011795
"901","ENSG00000144115",2.60701946748897
"902","ENSG00000162413",2.60602566397726
"903","ENSG00000167778",2.60321395608244
"904","ENSG00000168386",2.60220873390783
"905","ENSG00000134030",2.59559946791281
"906","ENSG00000067066",2.59266659494774
"907","ENSG00000127922",2.59077479620455
"908","ENSG00000105419",2.58875582070425
"909","ENSG00000131828",2.58768750889537
"910","ENSG00000160679",2.58734080116985
"911","ENSG00000157827",2.58467560298291
"912","ENSG00000174720",2.58327566835687
"913","ENSG00000137221",2.57813001153954
"914","ENSG00000104324",2.57480953589505
"915","ENSG00000179218",2.57090659536881
"916","ENSG00000128294",2.5680721945031
"917","ENSG00000004975",2.56575185671437
"918","ENSG00000083857",2.56386174704592
"919","ENSG00000161542",2.56316842480002
"920","ENSG00000100842",2.55778603426395
"921","ENSG00000070366",2.55630123252989
"922","ENSG00000135597",2.5557331764105
"923","ENSG00000006652",2.55480795256115
"924","ENSG00000149792",2.55290002350882
"925","ENSG00000026103",2.55093381798343
"926","ENSG00000135829",2.54918407645478
"927","ENSG00000115042",2.54908947255895
"928","ENSG00000130340",2.54829476658477
"929","ENSG00000140829",2.54474941243688
"930","ENSG00000138942",2.54429746889108
"931","ENSG00000213593",2.54331845658713
"932","ENSG00000139190",2.53991843151123
"933","ENSG00000176087",2.53927204623832
"934","ENSG00000130202",2.53702342561754
"935","ENSG00000160305",2.53302880530171
"936","ENSG00000132600",2.53086508595658
"937","ENSG00000097033",2.53023120495759
"938","ENSG00000103275",2.52827325067513
"939","ENSG00000163931",2.52750740725622
"940","ENSG00000172725",2.52642945096968
"941","ENSG00000242247",2.52587239132341
"942","ENSG00000143252",2.52530024801881
"943","ENSG00000052126",2.52506158384357
"944","ENSG00000256235",2.52359140593918
"945","ENSG00000138107",2.52304585663724
"946","ENSG00000100058",2.52239763330449
"947","ENSG00000007541",2.51821696402114
"948","ENSG00000156256",2.51165991888386
"949","ENSG00000204257",2.51046912229871
"950","ENSG00000133818",2.50744631305839
"951","ENSG00000104671",2.50518118923997
"952","ENSG00000108651",2.50238072992603
"953","ENSG00000166260",2.50086904997096
"954","ENSG00000149091",2.50025684361196
"955","ENSG00000113108",2.5000987584852
"956","ENSG00000119723",2.49913156094217
"957","ENSG00000197601",2.49801287989623
"958","ENSG00000121741",2.49596089277333
"959","ENSG00000126561",2.4917178874754
"960","ENSG00000125651",2.49160029710114
"961","ENSG00000138764",2.48782466574115
"962","ENSG00000154845",2.48539963132501
"963","ENSG00000269858",2.48532276560082
"964","ENSG00000115806",2.48530216227907
"965","ENSG00000132300",2.48363831629122
"966","ENSG00000131149",2.48347243995861
"967","ENSG00000090581",2.47996779469368
"968","ENSG00000185163",2.47922315442839
"969","ENSG00000088038",2.47766756211179
"970","ENSG00000149480",2.47752550932083
"971","ENSG00000061938",2.47712862535334
"972","ENSG00000226752",2.47625205287141
"973","ENSG00000168096",2.4737968508893
"974","ENSG00000039650",2.47273783708704
"975","ENSG00000126934",2.47273629611678
"976","ENSG00000062194",2.47142631458594
"977","ENSG00000168461",2.46870988966432
"978","ENSG00000169439",2.46797952161171
"979","ENSG00000116688",2.46760203400252
"980","ENSG00000105520",2.46754020457696
"981","ENSG00000011485",2.46554952717237
"982","ENSG00000114867",2.45725490354377
"983","ENSG00000103148",2.45596224860624
"984","ENSG00000137575",2.45424643683911
"985","ENSG00000133773",2.45103418221499
"986","ENSG00000143952",2.44984968159338
"987","ENSG00000184014",2.4475199120984
"988","ENSG00000197062",2.44709521559942
"989","ENSG00000161204",2.44480838793166
"990","ENSG00000133424",2.44438467321165
"991","ENSG00000188677",2.44366504630802
"992","ENSG00000204568",2.44206613215049
"993","ENSG00000143811",2.44121169468463
"994","ENSG00000100422",2.44047047080291
"995","ENSG00000074964",2.43628126664982
"996","ENSG00000136878",2.43599939693997
"997","ENSG00000174652",2.43194983597287
"998","ENSG00000102103",2.43045032329081
"999","ENSG00000164949",2.43043463070498
"1000","ENSG00000138095",2.42841979230634
"1001","ENSG00000175220",2.42761249107689
"1002","ENSG00000170322",2.42708221124954
"1003","ENSG00000148719",2.42596080545854
"1004","ENSG00000105559",2.42588184498917
"1005","ENSG00000106609",2.42432389537137
"1006","ENSG00000138385",2.4196621616997
"1007","ENSG00000121851",2.4186005159109
"1008","ENSG00000110906",2.41805325597652
"1009","ENSG00000142303",2.41729338785272
"1010","ENSG00000167107",2.41527335067348
"1011","ENSG00000119396",2.41079878645303
"1012","ENSG00000063660",2.40814219174105
"1013","ENSG00000174953",2.40734592221373
"1014","ENSG00000115839",2.40208024225131
"1015","ENSG00000110852",2.39939724486195
"1016","ENSG00000106723",2.39835613525269
"1017","ENSG00000179195",2.39675395474616
"1018","ENSG00000105176",2.39553093187828
"1019","ENSG00000144567",2.39552153013753
"1020","ENSG00000179776",2.39339886253538
"1021","ENSG00000170638",2.39334401888106
"1022","ENSG00000241973",2.39222503627775
"1023","ENSG00000150459",2.39180806344588
"1024","ENSG00000132879",2.3898683061739
"1025","ENSG00000041982",2.38805106911584
"1026","ENSG00000204348",2.38791783371672
"1027","ENSG00000204650",2.38746385082984
"1028","ENSG00000162434",2.38488268116891
"1029","ENSG00000101361",2.38445282559633
"1030","ENSG00000126107",2.38411522840343
"1031","ENSG00000115738",2.38266306622144
"1032","ENSG00000122678",2.38182451713147
"1033","ENSG00000211895",2.38159656859809
"1034","ENSG00000132780",2.37474254119982
"1035","ENSG00000144381",2.37359078304084
"1036","ENSG00000138768",2.3735899629678
"1037","ENSG00000151332",2.37277282143468
"1038","ENSG00000174227",2.37257344509315
"1039","ENSG00000173846",2.37220602451729
"1040","ENSG00000134333",2.3695199625499
"1041","ENSG00000090054",2.36943617160609
"1042","ENSG00000165782",2.36486489811421
"1043","ENSG00000138138",2.36339647151818
"1044","ENSG00000214046",2.36250872985694
"1045","ENSG00000175265",2.36222816068209
"1046","ENSG00000105245",2.3622276496937
"1047","ENSG00000048828",2.36197672929506
"1048","ENSG00000134910",2.36083140727244
"1049","ENSG00000168090",2.35684485503718
"1050","ENSG00000189171",2.35638576226741
"1051","ENSG00000126698",2.35503339637706
"1052","ENSG00000137955",2.34794254381919
"1053","ENSG00000122257",2.34753292268073
"1054","ENSG00000187838",2.34730124087907
"1055","ENSG00000120438",2.3465887656411
"1056","ENSG00000069849",2.34396562411868
"1057","ENSG00000142657",2.34070375980028
"1058","ENSG00000184863",2.33371079022841
"1059","ENSG00000164107",2.33367703633669
"1060","ENSG00000074416",2.33258710311109
"1061","ENSG00000151726",2.33031077313198
"1062","ENSG00000106771",2.32764748165324
"1063","ENSG00000143258",2.32641670080824
"1064","ENSG00000276293",2.32548639999299
"1065","ENSG00000125772",2.32286624874693
"1066","ENSG00000071889",2.32090948676329
"1067","ENSG00000173511",2.32085842710585
"1068","ENSG00000148396",2.32027664177011
"1069","ENSG00000164091",2.3156762756205
"1070","ENSG00000074695",2.31422805256697
"1071","ENSG00000135316",2.3136827704261
"1072","ENSG00000198960",2.3124991224574
"1073","ENSG00000146007",2.30526487795991
"1074","ENSG00000117362",2.3030479840913
"1075","ENSG00000144711",2.30088690227622
"1076","ENSG00000109381",2.30060594099771
"1077","ENSG00000099899",2.29918072774503
"1078","ENSG00000148634",2.29756768612131
"1079","ENSG00000055917",2.29671607631703
"1080","ENSG00000166562",2.29351304907751
"1081","ENSG00000111276",2.28405117871286
"1082","ENSG00000196440",2.28386352269258
"1083","ENSG00000149218",2.2825257448308
"1084","ENSG00000082512",2.28135331752651
"1085","ENSG00000121774",2.27994056666216
"1086","ENSG00000121067",2.2794763558362
"1087","ENSG00000110328",2.27906221176672
"1088","ENSG00000185024",2.27744780792504
"1089","ENSG00000049323",2.27138610614676
"1090","ENSG00000074201",2.26842357321665
"1091","ENSG00000197702",2.26800659603145
"1092","ENSG00000087470",2.26630753033406
"1093","ENSG00000161526",2.26559594477803
"1094","ENSG00000165487",2.26327921701763
"1095","ENSG00000184640",2.26288244312874
"1096","ENSG00000090316",2.26238136850833
"1097","ENSG00000069275",2.26008529312932
"1098","ENSG00000137414",2.25987461237969
"1099","ENSG00000158062",2.25884828403151
"1100","ENSG00000171703",2.25703978877499
"1101","ENSG00000198089",2.25531371138476
"1102","ENSG00000151689",2.24651950369863
"1103","ENSG00000134900",2.24550916772775
"1104","ENSG00000122965",2.24488776010359
"1105","ENSG00000104412",2.24121959027067
"1106","ENSG00000204619",2.24108504911222
"1107","ENSG00000163870",2.23900703959245
"1108","ENSG00000137193",2.23764086046182
"1109","ENSG00000141458",2.23469983713257
"1110","ENSG00000037474",2.23186391580906
"1111","ENSG00000185896",2.22945958391853
"1112","ENSG00000089818",2.22905364649274
"1113","ENSG00000141959",2.22474476763868
"1114","ENSG00000010295",2.2244523518217
"1115","ENSG00000115216",2.22442133982787
"1116","ENSG00000012061",2.22386778541156
"1117","ENSG00000138449",2.22362846269746
"1118","ENSG00000124535",2.22312039195798
"1119","ENSG00000143434",2.22081911714754
"1120","ENSG00000106819",2.2186189246674
"1121","ENSG00000253304",2.21860562383749
"1122","ENSG00000122958",2.21766909617453
"1123","ENSG00000111674",2.21754679277064
"1124","ENSG00000135929",2.21683353696828
"1125","ENSG00000007923",2.2159933554161
"1126","ENSG00000065029",2.20864709624871
"1127","ENSG00000111790",2.20693871328499
"1128","ENSG00000100239",2.20604549095597
"1129","ENSG00000113282",2.20506109274003
"1130","ENSG00000138592",2.20501225893887
"1131","ENSG00000175582",2.19942345267975
"1132","ENSG00000103266",2.19819229110493
"1133","ENSG00000167004",2.19551534619941
"1134","ENSG00000138032",2.19485862065173
"1135","ENSG00000125810",2.19475016403869
"1136","ENSG00000128309",2.19355587610441
"1137","ENSG00000175224",2.18786618110604
"1138","ENSG00000069345",2.18722778446773
"1139","ENSG00000143153",2.17452541047756
"1140","ENSG00000159256",2.17325898462005
"1141","ENSG00000114315",2.17307271929229
"1142","ENSG00000084623",2.17297356878177
"1143","ENSG00000223865",2.17268785763249
"1144","ENSG00000185825",2.17231317747115
"1145","ENSG00000172273",2.17051761907134
"1146","ENSG00000087157",2.17017159363622
"1147","ENSG00000182240",2.1662460207331
"1148","ENSG00000129460",2.16386119052251
"1149","ENSG00000131368",2.16107049516784
"1150","ENSG00000164751",2.16095141557498
"1151","ENSG00000173068",2.16075209221897
"1152","ENSG00000196535",2.15977175514695
"1153","ENSG00000120802",2.15557153502359
"1154","ENSG00000204842",2.15555236670359
"1155","ENSG00000123091",2.14758187764281
"1156","ENSG00000115234",2.14671628350601
"1157","ENSG00000078403",2.14640883895861
"1158","ENSG00000119979",2.14604542450233
"1159","ENSG00000163946",2.14557148586063
"1160","ENSG00000155229",2.13565675680555
"1161","ENSG00000033627",2.13383790355038
"1162","ENSG00000168175",2.13201163280786
"1163","ENSG00000197976",2.1306823051154
"1164","ENSG00000087191",2.13036623981856
"1165","ENSG00000131508",2.13011368554355
"1166","ENSG00000168297",2.12925400948206
"1167","ENSG00000168283",2.12784383025825
"1168","ENSG00000169992",2.12621761127609
"1169","ENSG00000171606",2.12042262043692
"1170","ENSG00000088930",2.12023203623039
"1171","ENSG00000077254",2.1191559556906
"1172","ENSG00000112769",2.11639829172903
"1173","ENSG00000130311",2.11498885383774
"1174","ENSG00000121749",2.11304507001023
"1175","ENSG00000148343",2.10958460841289
"1176","ENSG00000107854",2.10829979376723
"1177","ENSG00000089154",2.10579868746642
"1178","ENSG00000112759",2.10403038552235
"1179","ENSG00000166200",2.10280782763102
"1180","ENSG00000103018",2.10120094903563
"1181","ENSG00000173914",2.09985682155233
"1182","ENSG00000119335",2.0983258518052
"1183","ENSG00000145431",2.09632406961815
"1184","ENSG00000115084",2.09627105005476
"1185","ENSG00000143162",2.0944780064917
"1186","ENSG00000151327",2.09242349152161
"1187","ENSG00000139263",2.09154973862249
"1188","ENSG00000163815",2.09075809335335
"1189","ENSG00000145907",2.09025345466497
"1190","ENSG00000158417",2.08895495697617
"1191","ENSG00000169733",2.08883013869093
"1192","ENSG00000143420",2.08716402173527
"1193","ENSG00000107290",2.08689126270221
"1194","ENSG00000140937",2.08650830901804
"1195","ENSG00000042429",2.08588057340613
"1196","ENSG00000121064",2.08587286810186
"1197","ENSG00000145022",2.07896711597007
"1198","ENSG00000006194",2.07791599787446
"1199","ENSG00000167657",2.07734690459041
"1200","ENSG00000203950",2.07601303675343
"1201","ENSG00000187535",2.07580803068977
"1202","ENSG00000182446",2.07558133372771
"1203","ENSG00000134802",2.07422014230336
"1204","ENSG00000116337",2.07384946393592
"1205","ENSG00000135457",2.07126773061658
"1206","ENSG00000101413",2.0708416794956
"1207","ENSG00000135596",2.07033238591075
"1208","ENSG00000165669",2.06995076408455
"1209","ENSG00000132635",2.0679070052495
"1210","ENSG00000177119",2.06636738500805
"1211","ENSG00000132781",2.0648705056557
"1212","ENSG00000100034",2.06257692328378
"1213","ENSG00000100994",2.06199197352449
"1214","ENSG00000156113",2.06170908908067
"1215","ENSG00000184113",2.0615593228614
"1216","ENSG00000102007",2.06047825253612
"1217","ENSG00000164941",2.05944817613221
"1218","ENSG00000134152",2.05938105437742
"1219","ENSG00000099992",2.05894194426028
"1220","ENSG00000105771",2.05780037508851
"1221","ENSG00000204291",2.05331913550663
"1222","ENSG00000168785",2.05099695560788
"1223","ENSG00000090097",2.05004701754082
"1224","ENSG00000029363",2.0495120537102
"1225","ENSG00000137509",2.04870174165646
"1226","ENSG00000022277",2.04837863861209
"1227","ENSG00000205090",2.0464869378276
"1228","ENSG00000115282",2.04123916371444
"1229","ENSG00000244509",2.04071076387176
"1230","ENSG00000173230",2.03815667101414
"1231","ENSG00000198171",2.0355584525618
"1232","ENSG00000162517",2.03504796768931
"1233","ENSG00000108821",2.03370591560673
"1234","ENSG00000165533",2.03352135204197
"1235","ENSG00000134138",2.03091094031953
"1236","ENSG00000174606",2.02918864474801
"1237","ENSG00000123992",2.02898982747614
"1238","ENSG00000130985",2.02567072570103
"1239","ENSG00000130175",2.02118467834296
"1240","ENSG00000162734",2.0207082833528
"1241","ENSG00000167468",2.02048340347361
"1242","ENSG00000115459",2.01951934131529
"1243","ENSG00000205937",2.01425313363393
"1244","ENSG00000165169",2.01395816525421
"1245","ENSG00000149761",2.01319658220719
"1246","ENSG00000175482",2.01172749853712
"1247","ENSG00000204310",2.01026530047583
"1248","ENSG00000139278",2.01022626822953
"1249","ENSG00000147065",2.00977161053289
"1250","ENSG00000172081",2.00976972379328
"1251","ENSG00000119185",2.00972679709438
"1252","ENSG00000111328",2.00934527598577
"1253","ENSG00000129515",2.00781694875223
"1254","ENSG00000050426",2.00735948490251
"1255","ENSG00000266173",2.00648841707616
"1256","ENSG00000136152",2.00448006425837
"1257","ENSG00000166548",2.00432595144744
"1258","ENSG00000087303",2.00425124993046
"1259","ENSG00000180900",2.00353019336537
"1260","ENSG00000204713",2.00282041990645
"1261","ENSG00000143393",2.00075210091379
"1262","ENSG00000198355",1.99664224433744
"1263","ENSG00000188612",1.99640469986433
"1264","ENSG00000163430",1.99499448300176
"1265","ENSG00000166913",1.99322080535431
"1266","ENSG00000068028",1.990173425793
"1267","ENSG00000100099",1.98887476015703
"1268","ENSG00000176014",1.98543546538979
"1269","ENSG00000112062",1.98354972927102
"1270","ENSG00000077097",1.98251277370915
"1271","ENSG00000204859",1.98095589350061
"1272","ENSG00000125875",1.98018120082181
"1273","ENSG00000158545",1.9791040851878
"1274","ENSG00000127837",1.97832041639864
"1275","ENSG00000061676",1.97752103033391
"1276","ENSG00000196821",1.97733264105909
"1277","ENSG00000168003",1.97635750122023
"1278","ENSG00000196476",1.97501456646237
"1279","ENSG00000103769",1.97430545696453
"1280","ENSG00000176248",1.97389672780201
"1281","ENSG00000183077",1.96978449889594
"1282","ENSG00000130714",1.96694151235606
"1283","ENSG00000104375",1.96670328637026
"1284","ENSG00000079246",1.96381337004621
"1285","ENSG00000108604",1.96245536636295
"1286","ENSG00000074356",1.96207996969822
"1287","ENSG00000084733",1.96198447127578
"1288","ENSG00000109971",1.96135424521668
"1289","ENSG00000213719",1.95961145820629
"1290","ENSG00000145391",1.95888749477236
"1291","ENSG00000186187",1.9573412830096
"1292","ENSG00000160072",1.95579807028814
"1293","ENSG00000215440",1.95443572330509
"1294","ENSG00000159899",1.95421085518712
"1295","ENSG00000147789",1.95283955064303
"1296","ENSG00000102760",1.95063590332609
"1297","ENSG00000133250",1.94941925702444
"1298","ENSG00000115275",1.94777200744591
"1299","ENSG00000178573",1.9450319894978
"1300","ENSG00000164924",1.94273528826267
"1301","ENSG00000093183",1.94241170949767
"1302","ENSG00000112855",1.94000181840717
"1303","ENSG00000100083",1.93951262196003
"1304","ENSG00000166886",1.93901920057537
"1305","ENSG00000156804",1.93688820892567
"1306","ENSG00000184900",1.93658837131068
"1307","ENSG00000039560",1.93464467759117
"1308","ENSG00000196123",1.9331364150224
"1309","ENSG00000077312",1.93189127213914
"1310","ENSG00000057935",1.92761526721973
"1311","ENSG00000138459",1.92630035533525
"1312","ENSG00000165280",1.92542588161929
"1313","ENSG00000196954",1.92540648998274
"1314","ENSG00000243477",1.92334951062645
"1315","ENSG00000028528",1.9233267178385
"1316","ENSG00000137504",1.91873878234859
"1317","ENSG00000198952",1.91745725378119
"1318","ENSG00000131375",1.91507259359006
"1319","ENSG00000118007",1.909555723482
"1320","ENSG00000114770",1.90824839082436
"1321","ENSG00000177225",1.90711306724187
"1322","ENSG00000153914",1.90631055074265
"1323","ENSG00000075790",1.90455767616259
"1324","ENSG00000164733",1.90418920078066
"1325","ENSG00000150961",1.90264080113327
"1326","ENSG00000138757",1.90190292824039
"1327","ENSG00000059588",1.89518197900603
"1328","ENSG00000172785",1.89489742087899
"1329","ENSG00000085832",1.89131131277387
"1330","ENSG00000255529",1.89127419150711
"1331","ENSG00000130635",1.89110685617724
"1332","ENSG00000186184",1.88924279905927
"1333","ENSG00000124785",1.88899546797983
"1334","ENSG00000168710",1.88754931545308
"1335","ENSG00000117758",1.88637329630199
"1336","ENSG00000189319",1.8863490254451
"1337","ENSG00000110429",1.88493130055777
"1338","ENSG00000130638",1.88381057989006
"1339","ENSG00000077147",1.88261331080183
"1340","ENSG00000161203",1.88120391648609
"1341","ENSG00000110711",1.87858995414769
"1342","ENSG00000179134",1.87854590544031
"1343","ENSG00000122862",1.8785283186617
"1344","ENSG00000188554",1.87579439821457
"1345","ENSG00000100416",1.87555857575607
"1346","ENSG00000125821",1.87439993191101
"1347","ENSG00000153922",1.87184813511587
"1348","ENSG00000198898",1.86945548824925
"1349","ENSG00000204463",1.86923879396181
"1350","ENSG00000173726",1.86832196799138
"1351","ENSG00000014919",1.8681799571811
"1352","ENSG00000163110",1.86634380579119
"1353","ENSG00000115457",1.86588615509688
"1354","ENSG00000169718",1.8657090305043
"1355","ENSG00000123200",1.86282859658809
"1356","ENSG00000100372",1.86249229903013
"1357","ENSG00000101901",1.86208621156277
"1358","ENSG00000239697",1.86163923518404
"1359","ENSG00000078808",1.85993127661651
"1360","ENSG00000135931",1.8595277056163
"1361","ENSG00000168615",1.85774528802531
"1362","ENSG00000180957",1.85681905406875
"1363","ENSG00000132478",1.85619469944687
"1364","ENSG00000117748",1.85595985200615
"1365","ENSG00000126603",1.85241933411001
"1366","ENSG00000237765",1.85197489422568
"1367","ENSG00000110880",1.85110231536771
"1368","ENSG00000055163",1.85059573310514
"1369","ENSG00000101460",1.84994738711492
"1370","ENSG00000145247",1.84755032268351
"1371","ENSG00000139218",1.84369285216041
"1372","ENSG00000105438",1.84050525682929
"1373","ENSG00000141556",1.84044119703651
"1374","ENSG00000173992",1.83975755296705
"1375","ENSG00000158941",1.8397131436126
"1376","ENSG00000167965",1.83936724925158
